user_id,event_time,abandond,discount
469317338,2019-12-12 10:49:45,1,0
507195095,2019-12-12 10:52:51,0,0
492106008,2019-12-12 10:52:59,0,0
569769158,2019-12-12 10:53:15,0,0
572072108,2019-12-12 10:54:20,0,0.25
331927827,2019-12-12 10:54:21,1,0.25
545068404,2019-12-12 10:54:22,0,0
434835037,2019-12-12 10:56:16,0,0
475337929,2019-12-12 10:57:26,0,0
471276110,2019-12-12 10:57:29,1,0
464142306,2019-12-12 10:58:37,0,0.5
367708048,2019-12-12 10:59:54,0,0.15
454054412,2019-12-12 11:00:14,1,0
585812077,2019-12-12 11:00:14,0,0
560948353,2019-12-12 11:00:58,0,0
539507743,2019-12-12 11:01:04,0,0.15
359209849,2019-12-12 11:01:20,1,0
472332490,2019-12-12 11:01:24,0,0.15
400234991,2019-12-12 11:02:56,0,0
550771723,2019-12-12 11:03:02,0,0
539691934,2019-12-12 11:03:35,1,0
528539896,2019-12-12 11:03:41,0,0
374910474,2019-12-12 11:05:01,0,0.1
569077367,2019-12-12 11:08:21,0,0.1
542811563,2019-12-12 11:09:11,0,0
385506248,2019-12-12 11:10:34,1,0
555957794,2019-12-12 11:10:52,0,0
464302593,2019-12-12 11:11:54,0,0
580734809,2019-12-12 11:12:03,0,0
581645034,2019-12-12 11:12:49,0,0
390665555,2019-12-12 11:13:05,0,0
471670790,2019-12-12 11:13:48,0,0.1
313255195,2019-12-12 11:14:28,0,0
480108006,2019-12-12 11:16:10,0,0
482723830,2019-12-12 11:20:47,1,0
559205704,2019-12-12 11:21:47,0,0
585696988,2019-12-12 11:22:40,0,0
585798469,2019-12-12 11:23:37,0,0
585785678,2019-12-12 11:24:36,0,0.1
545150832,2019-12-12 11:25:11,0,0
492106379,2019-12-12 11:26:40,0,0
475616423,2019-12-12 11:27:26,1,0.15
510210192,2019-12-12 11:27:29,1,0.1
232608891,2019-12-12 11:29:26,0,0
474869085,2019-12-12 11:29:56,1,0.5
567857782,2019-12-12 11:30:53,0,0.1
533733335,2019-12-12 11:32:25,0,0
392858362,2019-12-12 11:32:52,0,0.1
583777082,2019-12-12 11:33:46,0,0
247986696,2019-12-12 11:33:58,1,0
496550826,2019-12-12 11:34:06,0,0
438622043,2019-12-12 11:34:32,0,0.15
574838111,2019-12-12 11:34:42,0,0
479539167,2019-12-12 11:35:06,1,0
577104527,2019-12-12 11:35:36,0,0
530251378,2019-12-12 11:37:38,0,0
585827187,2019-12-12 11:37:59,1,0
422543033,2019-12-12 11:39:19,0,0
582127906,2019-12-12 11:39:26,1,0
585798469,2019-12-12 11:39:30,0,0
548770469,2019-12-12 11:39:52,0,0
585829643,2019-12-12 11:41:32,0,0
432773136,2019-12-12 11:41:48,0,0.25
585819741,2019-12-12 11:42:11,0,0.25
555428544,2019-12-12 11:45:31,1,0
576483459,2019-12-12 11:46:39,0,0
396004699,2019-12-12 11:46:51,0,0
548462386,2019-12-12 11:47:16,0,0
528052590,2019-12-12 11:49:34,0,0
583734790,2019-12-12 11:49:39,0,0
580976222,2019-12-12 11:49:42,0,0
578738646,2019-12-12 11:50:15,0,0
396059467,2019-12-12 11:50:42,0,0
577680125,2019-12-12 11:50:53,0,0
565046771,2019-12-12 11:51:13,0,0
530631214,2019-12-12 11:51:49,0,0
472636887,2019-12-12 11:53:46,0,0
568939896,2019-12-12 11:53:49,0,0.25
544411094,2019-12-12 11:54:37,1,0
259319286,2019-12-12 11:54:55,0,0
585599046,2019-12-12 11:55:38,0,0
585832961,2019-12-12 11:56:37,0,0.25
551119191,2019-12-12 11:57:33,0,0
257446020,2019-12-12 11:58:54,1,0.15
454133480,2019-12-12 11:59:18,1,0.5
497445824,2019-12-12 11:59:40,0,0
544738777,2019-12-12 12:00:53,0,0
585835632,2019-12-12 12:00:55,0,0.1
391803784,2019-12-12 12:01:41,1,0
585549304,2019-12-12 12:01:57,0,0
544706460,2019-12-12 12:03:06,0,0.1
574910512,2019-12-12 12:04:26,0,0
585796847,2019-12-12 12:04:45,0,0
585549304,2019-12-12 12:05:26,0,0
585819307,2019-12-12 12:07:18,0,0
585522428,2019-12-12 12:07:24,1,0
560456959,2019-12-12 12:07:36,0,0
513026898,2019-12-12 12:12:10,0,0
403659191,2019-12-12 12:12:41,0,0
538820691,2019-12-12 12:14:59,0,0.25
537739450,2019-12-12 12:15:40,0,0
443624249,2019-12-12 12:15:54,0,0.15
537612876,2019-12-12 12:16:28,1,0
560820682,2019-12-12 12:16:39,0,0
567032379,2019-12-12 12:18:13,1,0
582284514,2019-12-12 12:18:59,0,0
451131966,2019-12-12 12:19:51,0,0
558433306,2019-12-12 12:20:27,1,0.5
355868388,2019-12-12 12:24:49,0,0
551012064,2019-12-12 12:25:55,0,0
476290326,2019-12-12 12:29:47,1,0
582006142,2019-12-12 12:30:11,0,0.1
585844703,2019-12-12 12:33:14,0,0
585820408,2019-12-12 12:33:59,0,0
560941162,2019-12-12 12:34:14,0,0
585283125,2019-12-12 12:36:22,0,0
514378542,2019-12-12 12:37:02,1,0
583389564,2019-12-12 12:37:04,0,0
581226767,2019-12-12 12:37:27,0,0
574306258,2019-12-12 12:40:53,1,0
585854698,2019-12-12 12:41:10,1,0.15
265852299,2019-12-12 12:41:23,0,0
476592774,2019-12-12 12:41:37,0,0
585854397,2019-12-12 12:41:48,0,0
585309180,2019-12-12 12:42:50,0,0
508640239,2019-12-12 12:43:27,0,0
585852980,2019-12-12 12:44:26,1,0
585758787,2019-12-12 12:45:10,0,0
585849339,2019-12-12 12:45:29,0,0
584867063,2019-12-12 12:46:54,0,0.1
480556600,2019-12-12 12:47:27,0,0.1
572071640,2019-12-12 12:48:28,0,0
581472491,2019-12-12 12:48:31,0,0
385864750,2019-12-12 12:50:26,1,0.1
577468137,2019-12-12 12:50:39,0,0.5
585721730,2019-12-12 12:50:44,0,0
498326255,2019-12-12 12:51:13,0,0.15
570992433,2019-12-12 12:52:02,1,0.1
584002070,2019-12-12 12:52:13,0,0
505366547,2019-12-12 12:53:17,1,0.15
437306036,2019-12-12 12:53:34,0,0.15
479079017,2019-12-12 12:54:15,0,0
585138586,2019-12-12 12:54:21,0,0
398013092,2019-12-12 12:55:26,0,0
584290425,2019-12-12 12:55:51,0,0
585858110,2019-12-12 12:56:40,0,0.15
475495851,2019-12-12 12:56:47,0,0
385256241,2019-12-12 12:58:48,0,0.1
585865847,2019-12-12 12:58:48,0,0
585850507,2019-12-12 12:59:09,0,0
484159548,2019-12-12 13:00:59,0,0
585851325,2019-12-12 13:02:05,1,0.15
571828792,2019-12-12 13:05:23,0,0
520120803,2019-12-12 13:06:03,0,0
539675320,2019-12-12 13:06:46,1,0
350491290,2019-12-12 13:07:42,0,0.5
510117960,2019-12-12 13:08:03,0,0
412306123,2019-12-12 13:08:43,0,0
558519563,2019-12-12 13:09:18,0,0
492686430,2019-12-12 13:11:12,1,0.15
414879277,2019-12-12 13:11:24,0,0
512126566,2019-12-12 13:12:23,0,0.15
448252927,2019-12-12 13:13:24,0,0
494776094,2019-12-12 13:15:08,0,0.15
492627536,2019-12-12 13:16:22,0,0
453048087,2019-12-12 13:16:24,0,0
582801712,2019-12-12 13:17:49,1,0
583967553,2019-12-12 13:17:53,0,0
585872232,2019-12-12 13:18:46,0,0
585690553,2019-12-12 13:18:49,1,0
500923952,2019-12-12 13:20:16,0,0
518338546,2019-12-12 13:21:43,0,0.25
523151966,2019-12-12 13:22:10,0,0
568326837,2019-12-12 13:22:31,1,0
578007569,2019-12-12 13:22:34,1,0
578479164,2019-12-12 13:22:42,0,0
585726798,2019-12-12 13:23:29,0,0.15
585379374,2019-12-12 13:24:35,0,0
585759279,2019-12-12 13:25:21,0,0
518708887,2019-12-12 13:27:02,1,0
585866084,2019-12-12 13:27:18,1,0
409689834,2019-12-12 13:32:47,0,0.15
585452995,2019-12-12 13:33:16,0,0.25
462537139,2019-12-12 13:33:32,0,0.15
519462216,2019-12-12 13:34:20,0,0
523762523,2019-12-12 13:34:26,0,0.25
585771961,2019-12-12 13:34:44,0,0.15
583391633,2019-12-12 13:34:47,0,0
562748334,2019-12-12 13:35:14,0,0
585879608,2019-12-12 13:35:52,0,0
574337710,2019-12-12 13:37:54,0,0.5
566418129,2019-12-12 13:40:33,1,0.1
247216055,2019-12-12 13:40:34,0,0.1
558753745,2019-12-12 13:40:36,0,0.25
576757781,2019-12-12 13:41:22,1,0
573398043,2019-12-12 13:43:07,0,0.1
526240763,2019-12-12 13:43:17,1,0.1
585876554,2019-12-12 13:45:01,0,0
321621919,2019-12-12 13:47:47,0,0
585803328,2019-12-12 13:50:31,0,0.1
585868263,2019-12-12 13:51:01,0,0
579582760,2019-12-12 13:51:35,1,0
585881313,2019-12-12 13:55:32,1,0.5
510823450,2019-12-12 13:58:03,0,0
585810214,2019-12-12 14:01:13,0,0
519892523,2019-12-12 14:01:17,1,0
533806296,2019-12-12 14:01:32,0,0
584557142,2019-12-12 14:02:26,0,0.25
568501190,2019-12-12 14:05:19,0,0
584390868,2019-12-12 14:05:30,0,0
548565947,2019-12-12 14:05:43,0,0
498066896,2019-12-12 14:05:45,0,0
585892791,2019-12-12 14:05:48,0,0
531950683,2019-12-12 14:08:49,0,0.1
574709027,2019-12-12 14:10:12,0,0
250951320,2019-12-12 14:10:44,1,0
507613711,2019-12-12 14:12:19,0,0
585895891,2019-12-12 14:12:55,0,0
583882860,2019-12-12 14:16:50,0,0
585881615,2019-12-12 14:17:44,0,0
397766257,2019-12-12 14:18:15,0,0
555671431,2019-12-12 14:19:05,1,0
555256178,2019-12-12 14:21:56,1,0
530087042,2019-12-12 14:22:22,0,0
544275137,2019-12-12 14:23:26,0,0
585897434,2019-12-12 14:24:34,0,0.15
501849127,2019-12-12 14:25:45,0,0.1
470686930,2019-12-12 14:26:01,0,0.5
585897794,2019-12-12 14:26:18,0,0
548684547,2019-12-12 14:27:25,0,0.1
494017236,2019-12-12 14:29:22,0,0.1
552821916,2019-12-12 14:30:07,0,0
359752159,2019-12-12 14:30:12,0,0
585828662,2019-12-12 14:31:25,1,0.5
445212008,2019-12-12 14:33:39,0,0
574312354,2019-12-12 14:36:04,0,0
245245580,2019-12-12 14:36:42,0,0
585893167,2019-12-12 14:37:18,0,0.25
359752159,2019-12-12 14:39:30,0,0.15
530228675,2019-12-12 14:43:11,1,0
585887572,2019-12-12 14:43:16,0,0
585828218,2019-12-12 14:43:52,0,0
563235865,2019-12-12 14:43:54,0,0.1
548236967,2019-12-12 14:46:18,0,0
582846633,2019-12-12 14:46:28,0,0
567316785,2019-12-12 14:47:33,1,0
585906652,2019-12-12 14:47:40,1,0.5
581660078,2019-12-12 14:48:25,0,0
585904145,2019-12-12 14:49:55,1,0
585895464,2019-12-12 14:51:00,0,0.15
582877168,2019-12-12 14:56:40,0,0
334644185,2019-12-12 14:56:53,0,0.25
585914398,2019-12-12 15:01:17,0,0
421927774,2019-12-12 15:02:15,1,0.1
353883583,2019-12-12 15:02:53,0,0.25
585915228,2019-12-12 15:03:27,1,0
585877521,2019-12-12 15:04:03,0,0
530228675,2019-12-12 15:04:21,1,0
468335430,2019-12-12 15:06:08,1,0
585884941,2019-12-12 15:09:44,0,0.15
432512432,2019-12-12 15:10:24,0,0
380941414,2019-12-12 15:12:07,1,0
475945370,2019-12-12 15:12:54,0,0.1
395302279,2019-12-12 15:13:56,1,0
578160023,2019-12-12 15:14:12,0,0
567912353,2019-12-12 15:14:19,0,0
536721593,2019-12-12 15:14:40,0,0
568294640,2019-12-12 15:16:32,0,0
585927365,2019-12-12 15:18:44,0,0
494377471,2019-12-12 15:19:21,0,0
348672464,2019-12-12 15:20:13,0,0
462387982,2019-12-12 15:20:50,0,0
585617589,2019-12-12 15:21:00,0,0
585834198,2019-12-12 15:21:21,0,0
300130965,2019-12-12 15:23:34,0,0
568799038,2019-12-12 15:24:12,0,0
481455559,2019-12-12 15:25:16,0,0
584815618,2019-12-12 15:25:35,0,0.15
386727797,2019-12-12 15:26:08,1,0.1
34080306,2019-12-12 15:26:30,0,0
571523667,2019-12-12 15:28:13,1,0
512024876,2019-12-12 15:28:15,0,0
585909907,2019-12-12 15:29:07,0,0
585226878,2019-12-12 15:31:01,0,0
570652783,2019-12-12 15:31:30,1,0
574445593,2019-12-12 15:32:27,0,0.25
560552380,2019-12-12 15:33:02,0,0
396059467,2019-12-12 15:33:07,0,0
419737056,2019-12-12 15:33:50,0,0.5
449783971,2019-12-12 15:34:19,0,0
585443340,2019-12-12 15:35:00,0,0
407672476,2019-12-12 15:36:22,0,0
428505546,2019-12-12 15:37:46,0,0.1
476296320,2019-12-12 15:39:39,0,0
506256911,2019-12-12 15:40:54,0,0
583124483,2019-12-12 15:41:06,0,0
499458009,2019-12-12 15:42:15,1,0
490268912,2019-12-12 15:42:17,0,0.1
554071823,2019-12-12 15:47:18,0,0
474776305,2019-12-12 15:50:37,0,0.5
530541886,2019-12-12 15:52:31,0,0.15
474799552,2019-12-12 15:53:08,0,0.25
585927222,2019-12-12 15:56:05,0,0.5
433896767,2019-12-12 15:56:28,0,0
474799552,2019-12-12 15:59:12,0,0.15
584153383,2019-12-12 16:03:06,0,0
585927972,2019-12-12 16:03:27,0,0
462178782,2019-12-12 16:05:03,0,0
585936256,2019-12-12 16:05:39,1,0
504889723,2019-12-12 16:07:03,0,0
300396007,2019-12-12 16:09:32,0,0.25
543445491,2019-12-12 16:10:43,0,0
555655530,2019-12-12 16:12:29,0,0.15
544065836,2019-12-12 16:12:48,0,0.25
472716619,2019-12-12 16:16:19,1,0
577439108,2019-12-12 16:17:02,0,0
509283449,2019-12-12 16:18:20,0,0
585367199,2019-12-12 16:19:13,0,0
557466625,2019-12-12 16:19:47,0,0
390652780,2019-12-12 16:19:58,0,0
540730332,2019-12-12 16:21:13,0,0
538983676,2019-12-12 16:22:42,0,0.1
585954023,2019-12-12 16:22:51,0,0.1
581807310,2019-12-12 16:23:03,0,0.1
572502589,2019-12-12 16:26:21,1,0
582758484,2019-12-12 16:26:57,1,0
548590643,2019-12-12 16:28:16,1,0.15
585925063,2019-12-12 16:28:27,0,0
300022185,2019-12-12 16:29:40,0,0.1
585491152,2019-12-12 16:31:43,0,0
538239729,2019-12-12 16:31:57,1,0
451443039,2019-12-12 16:33:48,0,0.1
574291400,2019-12-12 16:34:02,0,0
439951065,2019-12-12 16:34:04,0,0
461702438,2019-12-12 16:36:58,0,0
268744591,2019-12-12 16:38:05,0,0.5
499779677,2019-12-12 16:44:05,0,0.1
441467692,2019-12-12 16:45:14,0,0
472771774,2019-12-12 16:45:44,0,0
558627006,2019-12-12 16:49:42,0,0
564414832,2019-12-12 16:50:47,0,0
583138795,2019-12-12 16:52:12,0,0
583138795,2019-12-12 16:52:13,0,0
513700745,2019-12-12 16:52:21,1,0
317656955,2019-12-12 16:53:04,0,0
560525993,2019-12-12 16:54:07,0,0
461874654,2019-12-12 16:55:58,0,0.15
444571783,2019-12-12 16:57:28,0,0
318292903,2019-12-12 16:58:41,0,0.1
585909227,2019-12-12 16:59:00,1,0
448413925,2019-12-12 16:59:38,1,0
585966612,2019-12-12 16:59:46,0,0
584322121,2019-12-12 17:00:20,0,0.25
510022989,2019-12-12 17:01:40,0,0.1
479928991,2019-12-12 17:01:41,0,0.15
539081358,2019-12-12 17:04:04,1,0.1
377347319,2019-12-12 17:07:13,0,0
466987048,2019-12-12 17:07:31,0,0
550972157,2019-12-12 17:08:59,0,0.15
555174495,2019-12-12 17:09:10,0,0
568183814,2019-12-12 17:09:55,0,0
585958543,2019-12-12 17:10:49,0,0
534925611,2019-12-12 17:11:54,0,0.15
585947384,2019-12-12 17:12:24,0,0
231949596,2019-12-12 17:13:01,0,0.5
585931718,2019-12-12 17:13:16,0,0.5
585969697,2019-12-12 17:13:20,1,0
583908196,2019-12-12 17:13:52,0,0
563378417,2019-12-12 17:16:18,0,0
574019148,2019-12-12 17:16:33,0,0
510965183,2019-12-12 17:18:13,1,0.5
397389081,2019-12-12 17:18:14,1,0
528794699,2019-12-12 17:18:23,0,0.1
564468895,2019-12-12 17:20:01,1,0.5
567441362,2019-12-12 17:20:38,0,0
582012516,2019-12-12 17:21:54,1,0
548810441,2019-12-12 17:22:21,1,0.1
570230610,2019-12-12 17:22:46,0,0
580269928,2019-12-12 17:23:25,1,0.15
410991307,2019-12-12 17:24:21,0,0
467928166,2019-12-12 17:24:40,0,0
386491215,2019-12-12 17:25:46,1,0.15
585905501,2019-12-12 17:27:31,0,0.1
585596476,2019-12-12 17:28:52,0,0.5
421017024,2019-12-12 17:29:10,0,0.25
492778123,2019-12-12 17:31:18,0,0.1
469261421,2019-12-12 17:31:57,0,0.15
550420170,2019-12-12 17:34:16,1,0
585978581,2019-12-12 17:36:25,1,0
365264234,2019-12-12 17:36:37,1,0
556445641,2019-12-12 17:36:43,0,0
352121905,2019-12-12 17:37:01,0,0.1
244331058,2019-12-12 17:37:31,1,0.15
530137131,2019-12-12 17:37:46,0,0.5
416750145,2019-12-12 17:38:51,1,0.1
584620800,2019-12-12 17:40:06,0,0
231849089,2019-12-12 17:40:08,0,0
585988522,2019-12-12 17:40:32,1,0.5
437700440,2019-12-12 17:41:41,0,0.5
569105020,2019-12-12 17:44:36,0,0
554539377,2019-12-12 17:45:49,0,0.25
547876037,2019-12-12 17:47:06,0,0.1
473722107,2019-12-12 17:51:34,0,0
558205734,2019-12-12 17:52:09,0,0
555766976,2019-12-12 17:53:15,0,0
581572134,2019-12-12 17:56:32,0,0
545385058,2019-12-12 17:57:26,0,0.1
532124677,2019-12-12 17:58:25,0,0
510369366,2019-12-12 17:58:54,0,0
504221770,2019-12-12 17:59:36,0,0
569279351,2019-12-12 17:59:59,0,0
585966882,2019-12-12 18:01:08,1,0.15
446535606,2019-12-12 18:01:44,0,0.1
385081492,2019-12-12 18:03:06,0,0
585982717,2019-12-12 18:04:49,0,0.15
585262555,2019-12-12 18:04:58,1,0
585990840,2019-12-12 18:07:42,0,0
515014756,2019-12-12 18:07:47,0,0
549847160,2019-12-12 18:07:48,0,0
585892788,2019-12-12 18:08:04,0,0.1
533613687,2019-12-12 18:08:17,0,0
401754903,2019-12-12 18:11:56,0,0.1
541678976,2019-12-12 18:12:19,1,0
575339601,2019-12-12 18:12:24,0,0
247296575,2019-12-12 18:12:54,1,0.1
574714118,2019-12-12 18:13:20,0,0
471474468,2019-12-12 18:15:23,0,0
333431017,2019-12-12 18:17:52,0,0.1
585896542,2019-12-12 18:20:19,1,0
504624803,2019-12-12 18:21:42,0,0
575501535,2019-12-12 18:21:48,0,0
585983819,2019-12-12 18:22:50,0,0.25
546837185,2019-12-12 18:24:49,0,0
584922942,2019-12-12 18:25:35,0,0.1
333657864,2019-12-12 18:26:10,0,0
480105554,2019-12-12 18:26:14,0,0
586000180,2019-12-12 18:26:49,0,0
584455501,2019-12-12 18:28:15,0,0
394210622,2019-12-12 18:29:25,0,0
436905537,2019-12-12 18:30:00,0,0
484947930,2019-12-12 18:30:07,0,0.15
586007659,2019-12-12 18:31:01,0,0
506597916,2019-12-12 18:32:29,1,0
552848526,2019-12-12 18:35:25,1,0.5
565426528,2019-12-12 18:35:48,0,0
582633145,2019-12-12 18:36:29,0,0.15
350987705,2019-12-12 18:37:34,1,0
581655260,2019-12-12 18:39:16,0,0
519082726,2019-12-12 18:40:21,0,0.5
547491470,2019-12-12 18:41:06,0,0
462658810,2019-12-12 18:42:42,0,0
586014201,2019-12-12 18:42:46,0,0.1
527476376,2019-12-12 18:43:07,0,0
535807143,2019-12-12 18:43:09,0,0
528919711,2019-12-12 18:43:15,0,0
585151180,2019-12-12 18:44:42,0,0.1
483953720,2019-12-12 18:45:49,1,0
461988079,2019-12-12 18:45:50,0,0
571336403,2019-12-12 18:50:32,0,0
501438988,2019-12-12 18:51:14,0,0
469441171,2019-12-12 18:51:57,1,0
445710793,2019-12-12 18:52:55,0,0.15
546370755,2019-12-12 18:54:12,0,0
503007555,2019-12-12 18:54:31,0,0
585996885,2019-12-12 18:55:09,0,0
582788258,2019-12-12 18:57:47,0,0
545695706,2019-12-12 18:58:00,0,0
577177137,2019-12-12 18:58:35,0,0
584588028,2019-12-12 19:01:12,0,0
537856981,2019-12-12 19:01:13,0,0.1
586013161,2019-12-12 19:02:51,0,0.15
86528611,2019-12-12 19:05:20,1,0
586014754,2019-12-12 19:05:56,1,0.5
586021356,2019-12-12 19:07:00,0,0
586004717,2019-12-12 19:07:07,1,0
585721032,2019-12-12 19:07:36,0,0
439957771,2019-12-12 19:08:17,0,0
586001060,2019-12-12 19:09:14,0,0.1
509998896,2019-12-12 19:10:50,0,0.15
586025068,2019-12-12 19:10:51,1,0
586002801,2019-12-12 19:11:15,0,0.15
585290582,2019-12-12 19:15:27,0,0
550849663,2019-12-12 19:16:05,0,0
585989705,2019-12-12 19:16:35,0,0
584175372,2019-12-12 19:16:42,1,0.1
571144531,2019-12-12 19:17:31,0,0
566426223,2019-12-12 19:17:33,0,0
586028343,2019-12-12 19:17:48,0,0.1
585987234,2019-12-12 19:19:14,1,0
530349414,2019-12-12 19:23:31,0,0
581623986,2019-12-12 19:24:28,0,0
164121230,2019-12-12 19:24:49,0,0.25
568441563,2019-12-12 19:25:05,0,0.15
576965364,2019-12-12 19:25:38,0,0
586001398,2019-12-12 19:28:12,0,0
490548675,2019-12-12 19:28:45,1,0
46447886,2019-12-12 19:29:23,0,0
545057436,2019-12-12 19:29:57,0,0
450169873,2019-12-12 19:31:00,0,0
586024954,2019-12-12 19:31:50,0,0
586022542,2019-12-12 19:31:57,0,0
586016359,2019-12-12 19:33:54,1,0.1
581598528,2019-12-12 19:34:38,0,0.15
407166918,2019-12-12 19:36:31,0,0.1
586028067,2019-12-12 19:37:11,1,0
586032458,2019-12-12 19:38:42,0,0
233409443,2019-12-12 19:38:43,1,0.15
586031299,2019-12-12 19:40:45,0,0
582151452,2019-12-12 19:41:22,0,0
507625982,2019-12-12 19:42:03,0,0.15
550783925,2019-12-12 19:42:11,0,0
585709601,2019-12-12 19:42:45,1,0
583565057,2019-12-12 19:43:53,0,0
586036771,2019-12-12 19:44:00,0,0.1
573196621,2019-12-12 19:44:26,0,0
586037785,2019-12-12 19:44:44,1,0
586039528,2019-12-12 19:45:59,0,0.5
510785707,2019-12-12 19:46:37,0,0
517473818,2019-12-12 19:46:38,0,0.1
537225673,2019-12-12 19:50:15,0,0
480931553,2019-12-12 19:51:51,0,0.15
571281392,2019-12-12 19:52:53,0,0
491901103,2019-12-12 19:54:38,0,0
586034534,2019-12-12 19:54:57,0,0
477542957,2019-12-12 19:56:19,0,0
582081047,2019-12-12 19:57:13,0,0
394505588,2019-12-12 19:57:53,0,0
232701853,2019-12-12 19:59:19,1,0
578821181,2019-12-12 20:00:13,0,0.25
586019225,2019-12-12 20:00:49,0,0
521488825,2019-12-12 20:01:23,0,0
533540672,2019-12-12 20:01:56,0,0.1
487803313,2019-12-12 20:02:07,1,0
585786826,2019-12-12 20:04:20,1,0
574815195,2019-12-12 20:07:25,0,0
523030604,2019-12-12 20:10:53,0,0
586038218,2019-12-12 20:16:05,0,0.5
498956581,2019-12-12 20:19:14,0,0.15
573144063,2019-12-12 20:19:16,1,0.1
562837217,2019-12-12 20:19:18,0,0.15
584500841,2019-12-12 20:20:14,0,0
478788282,2019-12-12 20:20:48,1,0
556571857,2019-12-12 20:22:02,1,0.5
455180872,2019-12-12 20:23:30,0,0.5
586040608,2019-12-12 20:27:17,0,0.15
427920565,2019-12-12 20:27:36,0,0.15
586056220,2019-12-12 20:30:17,0,0
230179434,2019-12-12 20:30:53,1,0
469558198,2019-12-12 20:31:28,0,0
536900096,2019-12-12 20:34:36,0,0
586057494,2019-12-12 20:34:46,0,0.1
466880223,2019-12-12 20:34:54,0,0
235005368,2019-12-12 20:35:48,0,0.15
586053676,2019-12-12 20:36:59,0,0
510125846,2019-12-12 20:37:07,0,0
524557511,2019-12-12 20:38:13,0,0
577161374,2019-12-12 20:38:17,1,0
586056794,2019-12-12 20:38:18,0,0.5
517328953,2019-12-12 20:40:28,0,0
586029103,2019-12-12 20:42:37,1,0
417515267,2019-12-12 20:43:35,0,0
414285977,2019-12-12 20:44:10,0,0
572471539,2019-12-12 20:48:26,0,0
568501474,2019-12-12 20:48:49,0,0
537432414,2019-12-12 20:48:54,0,0.15
581967235,2019-12-12 20:50:37,0,0
480415449,2019-12-12 20:50:40,0,0
537872149,2019-12-12 20:54:14,0,0
500183343,2019-12-12 20:54:28,1,0.15
534962790,2019-12-12 20:58:14,1,0
438847143,2019-12-12 20:59:47,0,0
561191013,2019-12-12 21:00:41,0,0
586061496,2019-12-12 21:00:49,0,0.15
586038571,2019-12-12 21:01:23,0,0
357746320,2019-12-12 21:02:06,0,0.15
413707540,2019-12-12 21:05:06,0,0
378846256,2019-12-12 21:06:16,0,0
562167663,2019-12-12 21:06:16,0,0
512201695,2019-12-12 21:06:20,0,0
585969055,2019-12-12 21:07:35,0,0
458401669,2019-12-12 21:08:38,0,0
586053631,2019-12-12 21:08:41,0,0
462658810,2019-12-12 21:09:34,1,0
585931718,2019-12-12 21:09:35,0,0.1
562020508,2019-12-12 21:09:56,1,0
567846990,2019-12-12 21:10:24,0,0.15
201832575,2019-12-12 21:13:04,1,0.1
530864380,2019-12-12 21:15:47,0,0
441975438,2019-12-12 21:16:06,0,0
412954755,2019-12-12 21:18:55,1,0
482943735,2019-12-12 21:22:44,1,0.5
443919464,2019-12-12 21:24:37,0,0
460047961,2019-12-12 21:26:28,0,0
530199693,2019-12-12 21:26:54,0,0.1
413953963,2019-12-12 21:28:16,1,0
503945646,2019-12-12 21:29:17,0,0
584638639,2019-12-12 21:29:42,0,0
586062291,2019-12-12 21:30:05,1,0
583054720,2019-12-12 21:31:10,0,0.15
578296314,2019-12-12 21:32:32,0,0
569104808,2019-12-12 21:41:40,0,0
586073316,2019-12-12 21:42:45,0,0.1
586074804,2019-12-12 21:42:51,0,0
586073525,2019-12-12 21:43:46,0,0
535504401,2019-12-12 21:44:59,0,0
575666236,2019-12-12 21:46:27,0,0
263607628,2019-12-12 21:47:12,0,0
480280049,2019-12-12 21:48:55,1,0.25
560221780,2019-12-12 21:50:55,0,0.15
381180894,2019-12-12 21:51:01,0,0.15
553685082,2019-12-12 21:52:16,1,0.25
553685082,2019-12-12 22:01:17,0,0
555276004,2019-12-12 22:06:50,0,0.15
545339643,2019-12-12 22:10:54,0,0
586083014,2019-12-12 22:11:41,0,0
355577027,2019-12-12 22:12:34,0,0.1
586064015,2019-12-12 22:13:36,1,0.15
586066405,2019-12-12 22:16:15,0,0
462411360,2019-12-12 22:21:42,0,0
431368081,2019-12-12 22:27:33,0,0
584951461,2019-12-12 22:31:16,0,0
484039040,2019-12-12 22:32:45,0,0
573667498,2019-12-12 22:36:38,0,0
479393849,2019-12-12 22:39:16,0,0
575905146,2019-12-12 22:40:13,0,0
249200790,2019-12-12 22:42:52,0,0.1
360849391,2019-12-12 22:46:03,0,0
511307878,2019-12-12 22:50:51,0,0
498341790,2019-12-12 22:53:17,0,0.1
449885651,2019-12-12 22:54:15,0,0
585029981,2019-12-12 22:57:21,1,0
568696529,2019-12-12 22:59:38,0,0
451650941,2019-12-12 23:08:23,1,0
585905950,2019-12-12 23:18:46,0,0
547853931,2019-12-12 23:22:55,0,0
568733905,2019-12-12 23:28:02,0,0
586067450,2019-12-12 23:28:11,1,0
566617995,2019-12-12 23:30:00,0,0
452423689,2019-12-12 23:32:33,1,0
442202320,2019-12-12 23:33:35,0,0
586104892,2019-12-13 0:21:25,1,0
439157133,2019-12-13 0:35:13,0,0
553070744,2019-12-13 0:44:36,1,0
537801355,2019-12-13 1:01:26,0,0
275972910,2019-12-13 1:24:08,0,0
586110981,2019-12-13 1:27:37,0,0.1
495225792,2019-12-13 1:29:46,1,0
