id,basket_id,product_id
11775,26219,5840389
11776,26220,5849361
11777,26221,5849362
11778,26222,5850638
11779,26223,5859279
11780,26224,5859282
11781,26225,5873417
11782,26226,5898987
11783,26227,5856583
11784,26229,5782982
11785,26230,5838648
11786,26231,5683351
11787,26232,5888072
11788,26234,5910128
11789,26236,5837167
11790,26237,5751181
11791,26238,5751402
11792,26239,5751412
11793,26240,5827935
11794,26241,5827936
11795,26242,5851998
11796,26243,5852384
11797,26244,5864814
11798,26245,5906167
11799,26246,5710655
11800,26247,5819121
11801,26248,5862945
11802,26249,5877097
11803,26251,5650629
11804,26252,5700140
11805,26253,5838509
11806,26255,5870631
11807,26256,5844906
11808,26257,5899966
11809,26258,5900612
11810,26259,5877332
11811,26260,5834984
11812,26261,5868381
11813,26262,5845612
11814,26266,5845613
11815,26267,5845614
11816,26268,5845615
11817,26269,5845616
11818,26270,5878207
11819,26271,5850643
11820,26272,5885311
11821,26273,5885314
11822,26274,5828243
11823,26275,5847576
11824,26276,5862709
11825,26278,5862716
11826,26279,5862724
11827,26280,5734487
11828,26281,5734505
11829,26282,5769366
11830,26283,5850466
11831,26284,5684918
11832,26285,5712992
11833,26286,5712994
11834,26287,5887060
11835,26288,5734476
11836,26289,5911102
11837,26290,5911108
11838,26291,5508
11839,26293,11709
11840,26294,5829362
11841,26296,5912839
11842,26297,5780702
11843,26298,5654991
11844,26299,5845597
11845,26301,5888357
11846,26302,5857077
11847,26304,5598038
11848,26306,5834392
11849,26307,5847637
11850,26308,5850498
11851,26309,5852045
11852,26310,5858113
11853,26311,5736320
11854,26312,5783577
11855,26313,5783578
11856,26314,5783579
11857,26315,5783949
11858,26316,5856216
11859,26319,5787181
11860,26320,5784569
11861,26321,5696180
11862,26322,5854810
11863,26323,5853683
11864,26324,5824598
11865,26325,5773194
11866,26326,5773219
11867,26327,5803409
11868,26328,5683953
11869,26329,5877448
11870,26330,5858577
11871,26331,5754303
11872,26332,5882760
11873,26333,5859272
11874,26335,5906563
11875,26336,5840242
11876,26337,5855292
11877,26339,5855294
11878,26340,5868348
11879,26341,5797995
11880,26342,5883777
11881,26343,5827937
11882,26344,5827938
11883,26345,5828010
11884,26346,5803438
11885,26348,5815129
11886,26349,5859292
11887,26350,5734549
11888,26351,5734512
11889,26352,5760343
11890,26353,5903601
11891,26354,5539018
11892,26355,5867041
11893,26356,5867045
11894,26357,5851890
11895,26358,5797242
11896,26361,5783360
11897,26362,5783576
11898,26363,5852527
11899,26364,5848431
11900,26365,5900627
11901,26366,5811507
11902,26367,5870811
11903,26368,5839287
11904,26369,5813289
11905,26370,5678262
11906,26371,5812037
11907,26372,5787535
11908,26373,5733063
11909,26374,5842708
11910,26375,5882647
11911,26376,5882648
11912,26377,5804164
11913,26378,5692612
11914,26379,5678312
11915,26381,5779232
11916,26382,5696333
11917,26383,5782967
11918,26385,5781353
11919,26387,5693616
11920,26388,5910432
11921,26389,5753947
11922,26390,5743263
11923,26393,5911113
11924,26394,15200
11925,26395,5817761
11926,26396,5773195
11927,26397,5595916
11928,26398,5897517
11929,26399,5897783
11930,26400,5809245
11931,26401,5809335
11932,26402,5900596
11933,26403,5838757
11934,26405,5837094
11935,26407,15198
11936,26408,5888364
11937,26409,5557752
11938,26410,5684650
11939,26411,5913372
11940,26412,5677240
11941,26414,5898266
11942,26415,5868713
11943,26416,5694076
11944,26417,5804032
11945,26418,5865009
11946,26419,61426
11947,26420,5857293
11948,26421,5803896
11949,26422,5832437
11950,26423,5877735
11951,26425,5768046
11952,26426,5857016
11953,26427,5867076
11954,26428,5619865
11955,26429,5724602
11956,26430,5849562
11957,26431,5849565
11958,26432,5850353
11959,26433,5817114
11960,26434,5819024
11961,26435,5819104
11962,26436,5650425
11963,26437,5828005
11964,26438,5848914
11965,26439,5809310
11966,26440,5663269
11967,26441,5897500
11968,26442,5308
11969,26444,5830821
11970,26445,5884152
11971,26446,5885026
11972,26447,5885053
11973,26448,5831766
11974,26449,5882604
11975,26450,5862247
11976,26451,5807549
11977,26452,5873656
11978,26453,5764656
11979,26454,5690188
11980,26455,5694191
11981,26456,5850499
11982,26457,5852041
11983,26458,5861435
11984,26459,5861437
11985,26460,5862103
11986,26461,5862136
11987,26462,5724600
11988,26463,5724603
11989,26464,5724604
11990,26465,5811703
11991,26466,5842724
11992,26468,5842726
11993,26469,5756264
11994,26470,5866412
11995,26472,5900459
11996,26473,5741034
11997,26474,5744359
11998,26475,5697109
11999,26477,5899171
12000,26478,5877099
12001,26479,5877381
12002,26481,5804264
12003,26482,5837747
12004,26483,5837749
12005,26484,5861788
12006,26485,5782115
12007,26486,5904512
12008,26487,5545476
12009,26488,5902633
12010,26489,5779820
12011,26490,5713116
12012,26491,5906176
12013,26492,5810675
12014,26493,5703555
12015,26494,5769862
12016,26495,5855016
12017,26496,5854837
12018,26497,5650583
12019,26498,5885822
12020,26499,5861280
12021,26501,5861283
12022,26502,5828841
12023,26503,5542258
12024,26504,5693589
12025,26506,5782949
12026,26507,5893697
12027,26508,5913319
12028,26510,5881598
12029,26511,5655682
12030,26512,5812806
12031,26513,5862845
12032,26514,5796460
12033,26515,5841849
12034,26516,5870525
12035,26517,5882711
12036,26519,5899489
12037,26520,5856498
12038,26521,5856500
12039,26522,5825214
12040,26523,5659675
12041,26525,5834442
12042,26526,5847723
12043,26527,5877565
12044,26528,5683890
12045,26529,5845547
12046,26530,5851102
12047,26532,5870841
12048,26533,5830561
12049,26534,5808511
12050,26535,5302
12051,26537,5865529
12052,26539,5804362
12053,26540,5774866
12054,26542,5853685
12055,26543,5865473
12056,26545,5902950
12057,26546,5788167
12058,26547,5881813
12059,26549,5851001
12060,26550,5850991
12061,26551,5736086
12062,26552,5897771
12063,26553,5857945
12064,26554,5860302
12065,26555,5911859
12066,26556,5861436
12067,26557,5780836
12068,26558,5873315
12069,26559,5842701
12070,26561,5899481
12071,26562,5678046
12072,26563,5769984
12073,26564,5842256
12074,26566,5842257
12075,26568,5894244
12076,26569,5803881
12077,26570,5804042
12078,26571,5290
12079,26572,5659754
12080,26573,5768048
12081,26574,5677164
12082,26575,5823011
12083,26576,5760003
12084,26577,5751421
12085,26578,5887047
12086,26580,5887048
12087,26581,5887054
12088,26583,5886518
12089,26582,5811843
12090,26584,5858979
12091,26585,5734562
12092,26586,5814839
12093,26588,5723487
12094,26590,5782104
12095,26591,5852240
12096,26592,5852243
12097,26593,5816382
12098,26594,5836313
12099,26595,5909234
12100,26596,5691614
12101,26597,5809333
12102,26598,5848428
12103,26599,5905769
12104,26600,5913041
12105,26601,5557790
12106,26602,5557800
12107,26604,5894638
12108,26605,5894639
12109,26606,5894645
12110,26607,5712694
12111,26608,5805509
12112,26609,5913064
12113,26610,5829162
12114,26612,5909231
12115,26613,5911101
12116,26614,5885592
12117,26615,5811944
12118,26616,5692521
12119,26617,5692834
12120,26618,5692835
12121,26619,5786705
12122,26620,5862151
12123,26622,5705034
12124,26623,5877101
12125,26624,5849556
12126,26625,5769887
12127,26626,5913541
12128,26627,5827353
12129,26628,5692047
12130,26629,5751215
12131,26631,5834156
12132,26632,5882608
12133,26633,5804733
12134,26634,5804735
12135,26635,5712699
12136,26636,5786921
12137,26637,5786836
12138,26638,5686266
12139,26639,5854950
12140,26640,5913657
12141,26641,5847735
12142,26642,5803909
12143,26643,5803918
12144,26644,5803993
12145,26645,5803994
12146,26646,5815101
12147,26647,5815103
12148,26648,5839703
12149,26649,5858955
12150,26650,5877478
12151,26652,5764641
12152,26653,5856950
12153,26654,5873237
12154,26655,5861441
12155,26657,5862903
12156,26658,5862904
12157,26659,5836320
12158,26660,5866052
12159,26661,5826024
12160,26662,5883336
12161,26663,5711143
12162,26664,5711702
12163,26665,5727778
12164,26666,5745099
12165,26667,5828706
12166,26669,5891168
12167,26670,5869090
12168,26671,5813046
12169,26673,5775253
12170,26674,5882042
12171,26675,5739117
12172,26676,5908935
12173,26677,5769104
12174,26678,5827461
12175,26679,5634553
12176,26680,5648529
12177,26681,5851977
12178,26683,5876800
12179,26684,5861054
12180,26685,5740016
12181,26686,5840225
12182,26687,5913068
12183,26688,5839663
12184,26689,5786511
12185,26690,5750381
12186,26691,5870023
12187,26692,5801119
12188,26693,5617817
12189,26694,5813941
12190,26695,5876988
12191,26696,5766383
12192,26697,5813409
12193,26698,5882038
12194,26699,5745103
12195,26700,5695640
12196,26701,5882729
12197,26702,5851918
12198,26703,5852295
12199,26704,5913663
12200,26705,5815572
12201,26706,5797979
12202,26707,5798029
12203,26708,5856609
12204,26709,5904953
12205,26711,5751444
12206,26712,5756268
12207,26714,5851995
12208,26715,5852022
12209,26716,5859366
12210,26717,5877870
12211,26718,5854811
12212,26719,5911127
12213,26721,5691954
12214,26722,5808984
12215,26724,5864070
12216,26725,5881881
12217,26726,5881913
12218,26727,5881916
12219,26728,5881931
12220,26729,5801123
12221,26730,5852381
12222,26732,5903136
12223,26734,5914141
12224,26736,5819347
12225,26737,5912471
12226,26738,5869248
12227,26739,5892284
12228,26740,5905641
12229,26741,5905642
12230,26742,5913062
12231,26744,5798099
12232,26746,5838959
12233,26747,5823010
12234,26748,5810060
12235,26749,5749228
12236,26751,19379
12237,26752,5884258
12238,26753,5807810
12239,26754,5819257
12240,26755,5714073
12241,26756,6365
12242,26757,5859455
12243,26758,5881869
12244,26760,5881880
12245,26761,5881921
12246,26762,5770013
12247,26763,5824804
12248,26764,5654962
12249,26765,5878257
12250,26766,5695819
12251,26767,5695820
12252,26768,5850300
12253,26770,5850301
12254,26772,5850302
12255,26773,4783
12256,26777,5786950
12257,26778,5786956
12258,26779,5814813
12259,26780,5893840
12260,26781,5780742
12261,26782,5808658
12262,26783,5838958
12263,26784,5909066
12264,26785,5825213
12265,26786,5527233
12266,26787,5839091
12267,26788,5814703
12268,26789,5817767
12269,26790,5892287
12270,26791,5783549
12271,26792,5733865
12272,26793,5882784
12273,26794,8004
12274,26795,8008
12275,26796,5839254
12276,26797,5711704
12277,26798,5866579
12278,26799,5888170
12279,26800,5708687
12280,26802,5811864
12281,26804,5811916
12282,26805,5845170
12283,26806,5845203
12284,26807,5913360
12285,26808,5857305
12286,26809,5662800
12287,26811,5665819
12288,26812,5587542
12289,26813,5587544
12290,26814,5846384
12291,26815,5798781
12292,26817,5633150
12293,26818,5803898
12294,26819,5787134
12295,26820,5852343
12296,26821,5804341
12297,26822,5896717
12298,26823,5835906
12299,26824,5734481
12300,26825,5780318
12301,26826,6538
12302,26827,5913662
12303,26828,5881908
12304,26829,72416
12305,26830,5865527
12306,26831,5829358
12307,26832,5847638
12308,26833,5859422
12309,26834,5859423
12310,26835,5905772
12311,26836,5910943
12312,26837,5813060
12313,26838,5876802
12314,26839,5816397
12315,26840,5863120
12316,26841,5863128
12317,26842,5800995
12318,26843,5809886
12319,26844,5813889
12320,26845,5873317
12321,26846,5825921
12322,26847,5785616
12323,26848,5804305
12324,26849,5863520
12325,26850,5863529
12326,26851,5663278
12327,26852,5809135
12328,26853,5809159
12329,26854,5811798
12330,26855,5625252
12331,26856,5812747
12332,26857,5835025
12333,26858,5863846
12334,26859,5850618
12335,26860,5859481
12336,26861,5804340
12337,26862,5733746
12338,26863,5895493
12339,26864,5827643
12340,26865,5866473
12341,26867,5888069
12342,26869,5840279
12343,26870,5873233
12344,26871,5846754
12345,26872,5907816
12346,26873,5779234
12347,26874,5913374
12348,26875,5692099
12349,26876,5838507
12350,26877,5870171
12351,26878,5870452
12352,26879,5724580
12353,26880,5769858
12354,26881,5857937
12355,26882,5906728
12356,26883,5683892
12357,26884,5858573
12358,26885,5876813
12359,26886,5707752
12360,26887,5906519
12361,26888,5838124
12362,26889,5870021
12363,26890,5885832
12364,26891,5912468
12365,26892,5912469
12366,26893,5677457
12367,26894,5829165
12368,26895,5914128
12369,26896,5804626
12370,26898,5835963
12371,26899,5783569
12372,26900,5785449
12373,26901,5786948
12374,26902,5799914
12375,26904,5901859
12376,26905,5882417
12377,26906,5798069
12378,26907,5838122
12379,26908,5812751
12380,26909,5812787
12381,26910,5913644
12382,26911,5857070
12383,26912,5837104
12384,26913,5723482
12385,26914,5902702
12386,26915,5895634
12387,26916,5850490
12388,26917,5850524
12389,26918,5852034
12390,26919,5852241
12391,26920,5781352
12392,26921,5827835
12393,26922,5700859
12394,26923,5700860
12395,26924,5700861
12396,26925,5751185
12397,26928,5846064
12398,26929,5851974
12399,26930,5885758
12400,26931,5885763
12401,26932,5684931
12402,26933,5910970
12403,26934,5769990
12404,26935,5769991
12405,26936,5865522
12406,26937,5898262
12407,26939,5788780
12408,26941,5805489
12409,26942,5870817
12410,26943,5710658
12411,26944,5884514
12412,26945,5897503
12413,26946,5810556
12414,26947,5810458
12415,26948,5775259
12416,26949,5866986
12417,26950,5690165
12418,26951,5787178
12419,26953,5910409
12420,26954,5853420
12421,26956,5687329
12422,26957,5625254
12423,26958,5812579
12424,26959,5812756
12425,26960,5867117
12426,26962,5823013
12427,26963,5684432
12428,26964,5914107
12429,26965,5685341
12430,26966,5685354
12431,26967,5912428
12432,26968,5751192
12433,26969,5702311
12434,26971,5858117
12435,26972,5783328
12436,26973,5683955
12437,26974,5770345
12438,26975,5676782
12439,26976,5894501
12440,26977,5724651
12441,26978,5811707
12442,26979,5906725
12443,26980,5888088
12444,26981,5888074
12445,26984,5883277
12446,26985,5849554
12447,26986,5865728
12448,26987,5906585
12449,26988,5913636
12450,26989,5913638
12451,26990,5877707
12452,26991,5712803
12453,26992,5910732
12454,26993,5777461
12455,26994,5863514
12456,26995,5863811
12457,26997,5913392
12458,26998,5783009
12459,26999,5892707
12460,27000,5892730
12461,27001,5650596
12462,27002,5798021
12463,27004,5897939
12464,27005,5913371
12465,27006,5894166
12466,27007,5906590
12467,27009,5754298
12468,27010,5853533
12469,27011,5882402
12470,27013,5801779
12471,27014,5830536
12472,27015,5760342
12473,27016,5839208
12474,27017,5839211
12475,27018,27763
12476,27019,5835708
12477,27020,5835712
12478,27021,5910418
12479,27023,5911189
12480,27024,5914104
12481,27025,5831770
12482,27027,55717
12483,27028,5830629
12484,27030,5885318
12485,27031,5857872
12486,27033,20842
12487,27034,5716388
12488,27035,5731538
12489,27036,5772655
12490,27037,5772713
12491,27038,5772714
12492,27039,6223
12493,27040,5788515
12494,27041,5788512
12495,27043,5913047
12496,27044,5811661
12497,27046,5863288
12498,27047,5890165
12499,27049,5890166
12500,27050,5706772
12501,27051,5885820
12502,27052,5876857
12503,27053,5679995
12504,27054,5777438
12505,27056,5840121
12506,27057,5814732
12507,27058,5733816
12508,27059,5736081
12509,27060,5736102
12510,27062,5852988
12511,27063,5685359
12512,27064,5772304
12513,27065,5773353
12514,27066,5853542
12515,27067,5897933
12516,27068,15216
12517,27069,5752162
12518,27070,5913323
12519,27072,5898252
12520,27073,5898271
12521,27074,5708149
12522,27075,5708151
12523,27077,5870969
12524,27078,5692611
12525,27080,5914404
12526,27081,5865016
12527,27082,5842841
12528,27083,5895631
12529,27084,5895633
12530,27085,5678033
12531,27086,5827469
12532,27087,5827473
12533,27088,5857851
12534,27089,5886429
12535,27090,5892542
12536,27091,5766602
12537,27092,5853549
12538,27093,5724647
12539,27094,5724677
12540,27095,5906756
12541,27096,4817
12542,27097,5849378
12543,27098,5914143
12544,27099,5813312
12545,27100,5877091
12546,27101,5809316
12547,27102,5867104
12548,27103,5787924
12549,27104,5913648
12550,27105,5827449
12551,27106,5905759
12552,27107,5825206
12553,27108,5784609
12554,27109,5829167
12555,27110,5695272
12556,27111,5862265
12557,27112,5862298
12558,27113,5869590
12559,27114,5877176
12560,27115,5678411
12561,27116,5851346
12562,27117,5880772
12563,27118,5706759
12564,27119,5722985
12565,27120,5741352
12566,27121,5787570
12567,27122,5665823
12568,27123,5852246
12569,27124,5852249
12570,27125,5912328
12571,27126,5812951
12572,27127,5810079
12573,27128,5852390
12574,27129,5828216
12575,27130,5836338
12576,27131,5760768
12577,27132,5862578
12578,27133,5619869
12579,27134,36541
12580,27135,5491
12581,27136,5774944
12582,27137,5796730
12583,27138,5876028
12584,27139,5868770
12585,27140,5834979
12586,27141,5868346
12587,27143,5592506
12588,27144,5774980
12589,27145,5772441
12590,27146,72430
12591,27147,5695633
12592,27149,5861820
12593,27150,5906726
12594,27151,5913061
12595,27152,5663275
12596,27153,5706761
12597,27154,5849563
12598,27155,5863810
12599,27156,5865170
12600,27157,5865171
12601,27158,5822646
12602,27159,5803897
12603,27161,11062
12604,27162,5814967
12605,27163,5689123
12606,27165,5826550
12607,27166,5826577
12608,27167,5826877
12609,27169,5804046
12610,27168,5849710
12611,27170,5852033
12612,27171,5777416
12613,27172,5803976
12614,27173,5804321
12615,27174,5783338
12616,27176,5810142
12617,27177,5865523
12618,27178,5786928
12619,27179,5787165
12620,27180,5852524
12621,27181,5597374
12622,27183,5854838
12623,27184,5797245
12624,27185,5910548
12625,27186,5823862
12626,27187,5803459
12627,27188,5803973
12628,27189,5804361
12629,27190,5804392
12630,27191,5804630
12631,27192,5812752
12632,27193,5908791
12633,27195,5814830
12634,27194,5842253
12635,27196,59742
12636,27197,5636341
12637,27198,5826023
12638,27199,5841730
12639,27200,5861058
12640,27201,5746902
12641,27202,5812039
12642,27203,5837099
12643,27204,5865127
12644,27206,5839232
12645,27207,5711715
12646,27208,5801001
12647,27210,5724640
12648,27211,5724653
12649,27212,5850351
12650,27214,5894148
12651,27215,5868354
12652,27216,5751205
12653,27217,5727797
12654,27219,5881613
12655,27220,5766593
12656,27221,5787747
12657,27222,5912441
12658,27223,5912470
12659,27224,5912326
12660,27225,5912309
12661,27227,5557824
12662,27228,5804350
12663,27230,5859294
12664,27231,5885418
12665,27232,5850824
12666,27233,5769105
12667,27234,5736174
12668,27235,5827994
12669,27237,5857013
12670,27238,5812116
12671,27240,5684431
12672,27241,5797978
12673,27242,5881910
12674,27243,5881926
12675,27244,5881945
12676,27246,5869249
12677,27247,5914144
12678,27248,5914153
12679,27249,5897501
12680,27250,5706776
12681,27251,5835710
12682,27252,5659650
12683,27253,5659809
12684,27254,5809669
12685,27257,5812135
12686,27258,5782964
12687,27259,5736087
12688,27260,5810460
12689,27261,5846801
12690,27262,5839225
12691,27263,5839226
12692,27264,5859477
12693,27265,16690
12694,27267,5809890
12695,27268,5772456
12696,27269,5809894
12697,27270,5854281
12698,27271,5828205
12699,27272,5748562
12700,27273,5751182
12701,27274,5751220
12702,27275,5756168
12703,27276,5756178
12704,27277,5771388
12705,27278,5864817
12706,27279,5884476
12707,27280,5884487
12708,27281,5885045
12709,27079,5885046
12710,27282,5885186
12711,27285,5885215
12712,27286,5910919
12713,27287,5910926
12714,27289,5910930
12715,27290,5910935
12716,27291,5910937
12717,27292,5910940
12718,27293,5798000
12719,27294,5914147
12720,27297,5867991
12721,27298,5870994
12722,27299,5914455
12723,27300,5667980
12724,27301,5664270
12725,27302,5881739
12726,27304,5858958
12727,27305,5842744
12728,27306,5820474
12729,27307,5881806
12730,27308,5683956
12731,27309,5895425
12732,27310,5804157
12733,27311,5900367
12734,27313,5913316
12735,27314,5913317
12736,27315,5842903
12737,27317,5881719
12738,27318,5614833
12739,27319,5809137
12740,27320,5813468
12741,27321,5896612
12742,27322,5904503
12743,27323,5908998
12744,27324,5913075
12745,27325,5595972
12746,27326,5595974
12747,27327,5595976
12748,27328,5788099
12749,27329,5914122
12750,27330,5811834
12751,27331,5706334
12752,27332,5852342
12753,27333,5886314
12754,27334,5862065
12755,27335,5899884
12756,27336,5706419
12757,27337,5885217
12758,27338,5910942
12759,27339,5913378
12760,27340,5851713
12761,27341,5766756
12762,27342,5910907
12763,27343,5702039
12764,27345,5881434
12765,27346,5784678
12766,27347,5802055
12767,27348,5886193
12768,27350,5810152
12769,27352,5881784
12770,27353,5881782
12771,27354,5881781
12772,27355,5913367
12773,27356,5814088
12774,27357,5815776
12775,27359,24360
12776,27360,5913039
12777,27361,5885575
12778,27362,5863839
12779,27363,5826267
12780,27364,5834985
12781,27366,5811950
12782,27367,5652894
12783,27368,5772654
12784,27369,5850872
12785,27370,5902970
12786,27371,5900139
12787,27372,5836314
12788,27373,5812783
12789,27374,5888077
12790,27375,5796695
12791,27376,5913059
12792,27377,5764549
12793,27378,5905766
12794,27379,5779818
12795,27380,5797219
12796,27381,5650426
12797,27382,5654963
12798,27383,5606698
12799,27384,5815144
12800,27386,5870457
12801,27387,5850514
12802,27388,5882379
12803,27389,5692599
12804,27390,5769920
12805,27391,5816399
12806,27392,5896613
12807,27393,5684728
12808,27394,5860312
12809,27395,5857069
12810,27396,5857308
12811,27397,5882614
12812,27398,5888537
12813,27399,5852021
12814,27401,5869330
12815,27402,5870024
12816,27403,5753703
12817,27404,5846395
12818,27405,5847727
12819,27406,5847756
12820,27407,5860238
12821,27408,5868372
12822,27409,5868464
12823,27410,5868720
12824,27411,5868750
12825,27412,5868769
12826,27413,5868771
12827,27415,5881748
12828,27416,5881749
12829,27417,5846087
12830,27418,5696897
12831,27419,5840251
12832,27420,5840254
12833,27421,5840289
12834,27422,5711149
12835,27423,5866584
12836,27424,5829275
12837,27425,5840120
12838,27426,5840123
12839,27428,5911190
12840,27429,5868768
12841,27430,5595932
12842,27431,5855478
12843,27433,5913381
12844,27434,5913645
12845,27435,5812490
12846,27432,5828846
12847,27436,5828848
12848,27437,5897928
12849,27438,5888066
12850,27439,5850472
12851,27440,5814171
12852,27441,5766941
12853,27442,5881596
12854,27443,5881611
12855,27444,5850619
12856,27445,5849366
12857,27446,5865023
12858,27447,5808320
12859,27448,5836058
12860,27449,5775255
12861,27450,5863109
12862,27451,5878150
12863,27452,5849967
12864,27455,5838082
12865,27456,5692856
12866,27458,20917
12867,27459,5771463
12868,27460,5829291
12869,27461,5842223
12870,27462,5844250
12871,27463,5846759
12872,27464,5856584
12873,27465,5864086
12874,27467,5864088
12875,27468,5865159
12876,27469,5868401
12877,27470,5869608
12878,27471,5869617
12879,27472,5888519
12880,27473,5913334
12881,27474,5913658
12882,27475,5914152
12883,27476,5913335
12884,27477,5913336
12885,27478,5910420
12886,27479,5534
12887,27480,5771646
12888,27481,5780746
12889,27482,5853015
12890,27483,5816905
12891,27484,5827600
12892,27485,5827607
12893,27486,5839289
12894,27487,5837204
12895,27489,5913652
12896,27490,5811822
12897,27491,5811805
12898,27492,5811806
12899,27493,5811814
12900,27494,5899881
12901,27495,5811819
12902,27497,5811820
12903,27498,5906722
12904,27499,5786621
12905,27500,5869354
12906,27502,5869610
12907,27503,42608
12908,27504,4597
12909,27505,5898498
12910,27506,5899173
12911,27507,5896617
12912,27508,5739439
12913,27509,5787133
12914,27510,5811778
12915,27512,5830546
12916,27513,5724303
12917,27514,5854598
12918,27515,5868788
12919,27516,5846756
12920,27518,5696192
12921,27520,5900324
12922,27521,5859479
12923,27522,5633134
12924,27523,5617835
12925,27524,5839205
12926,27525,5786844
12927,27526,5829272
12928,27527,5849902
12929,27530,5865173
12930,27533,5865174
12931,27534,5887687
12932,27535,5711172
12933,27536,5849568
12934,27537,5849567
12935,27538,5849566
12936,27539,5888098
12937,27540,5786498
12938,27541,5810068
12939,27542,5909032
12940,27543,5674910
12941,27544,5885816
12942,27545,5849353
12943,27546,36214
12944,27547,5809326
12945,27548,5809331
12946,27549,5810169
12947,27550,5798067
12948,27551,5804270
12949,27553,5914436
12950,27554,5897934
12951,27555,5804732
12952,27556,5914815
12953,27558,5863895
12954,27559,5863904
12955,27560,5863906
12956,27561,5812479
12957,27562,5766589
12958,27563,5766591
12959,27566,5766603
12960,27567,5596292
12961,27568,5910928
12962,27569,5910934
12963,27570,5910947
12964,27571,5909235
12965,27572,5904471
12966,27574,5811368
12967,27575,5650598
12968,27576,5809142
12969,27577,5897770
12970,27578,5783565
12971,27579,5805513
12972,27580,5814191
12973,27581,5910744
12974,27582,5898382
12975,27583,5884579
12976,27584,5734268
12977,27585,5734482
12978,27586,5878212
12979,27587,5852039
12980,27588,5852036
12981,27589,5815786
12982,27591,5870008
12983,27592,5870011
12984,27593,5870454
12985,27594,5906754
12986,27595,5906755
12987,27596,5766601
12988,27597,5815780
12989,27598,5659667
12990,27599,5659669
12991,27600,5659842
12992,27601,5659862
12993,27602,5660099
12994,27603,5660130
12995,27604,5878710
12996,27605,5914690
12997,27607,5769857
12998,27608,5914794
12999,27609,5836531
13000,27610,5845208
13001,27611,5763439
13002,27612,5805507
13003,27613,5914280
13004,27614,5853483
13005,27616,5907069
13006,27617,5896786
13007,27618,5830559
13008,27619,5852598
13009,27620,5914405
13010,27621,5596052
13011,27622,5619729
13012,27623,5749374
13013,27624,5869239
13014,27625,5824594
13015,27627,5815566
13016,27590,5864077
13017,27629,5830820
13018,27630,5820395
13019,27631,5801139
13020,27632,5864603
13021,27633,5861282
13022,27634,5804334
13023,27636,5698414
13024,27637,5679998
13025,27638,5838962
13026,27639,5801482
13027,27640,5700071
13028,27641,5786843
13029,27642,5815094
13030,27644,5797197
13031,27645,5692844
13032,27646,5807833
13033,27647,5900314
13034,27649,5894293
13035,27650,5857259
13036,27651,5780703
13037,27652,5780706
13038,27653,5782112
13039,27654,5851630
13040,27655,5525787
13041,27656,5914684
13042,27657,5914687
13043,27659,5914816
13044,27660,5914817
13045,27661,5914819
13046,27662,5914820
13047,27663,5914680
13048,27664,5734587
13049,27665,5617826
13050,27666,5778115
13051,27667,5780748
13052,27668,5780752
13053,27669,5801434
13054,27670,5798014
13055,27673,5801362
13056,27674,5802407
13057,27675,5882409
13058,27676,5866987
13059,27677,5736084
13060,27678,5802068
13061,27679,5785468
13062,27680,5786936
13063,27681,5782980
13064,27682,5818390
13065,27683,5635516
13066,27684,5912325
13067,27685,5900337
13068,27686,5814869
13069,27687,5914146
13070,27688,5859088
13071,27689,5814711
13072,27690,5905560
13073,27691,5914818
13074,27693,5914821
13075,27694,5804376
13076,27695,5815127
13077,27696,5815166
13078,27697,5835176
13079,27698,5914694
13080,27699,5829676
13081,27700,5910903
13082,27701,5838960
13083,27702,5781914
13084,27703,5660087
13085,27704,5741315
13086,27705,5808560
13087,27706,5881720
13088,27707,5867993
13089,27709,5646953
13090,27711,5866573
13091,27712,5771625
13092,27713,5914692
13093,27714,5734526
13094,27715,5734496
13095,27716,5913048
13096,27718,5678305
13097,27719,5914814
13098,27720,5904905
13099,27721,5903625
13100,27722,5906573
13101,27723,5908840
13102,27724,5908994
13103,27725,5909055
13104,27726,5909056
13105,27727,5909057
13106,27728,5909069
13107,27729,5909070
13108,27730,5910979
13109,27731,5838502
13110,27732,5863502
13111,27733,5831844
13112,27735,5907815
13113,27737,5885176
13114,27738,5786850
13115,27739,5886318
13116,27740,5886320
13117,27741,5816900
13118,27742,5812970
13119,27743,5853002
13120,27744,5914142
13121,27745,5864037
13122,27746,5864046
13123,27747,5601928
13124,27748,7703
13125,27749,86007
13126,27750,5898245
13127,27751,5866957
13128,27752,5809156
13129,27753,5697508
13130,27754,5773215
13131,27755,5823661
13132,27757,5823662
13133,27759,5899104
13134,27760,5684927
13135,27761,5683954
13136,27762,5684913
13137,27763,5692853
13138,27764,5780902
13139,27765,5908794
13140,27766,5870153
13141,27767,5906922
13142,27768,5835955
13143,27769,5617827
13144,27770,5610170
13145,27771,5832469
13146,27772,5710656
13147,27773,5850874
13148,27774,5913386
13149,27776,5774973
13150,27777,5774987
13151,27778,5869456
13152,27779,5734568
13153,27780,5883344
13154,27781,5839717
13155,27782,5859087
13156,27785,5857952
13157,27786,5804300
13158,27787,5614835
13159,27788,5866583
13160,27789,5913639
13161,27790,5912442
13162,27791,5912440
13163,27792,5912320
13164,27793,5911120
13165,27794,5852111
13166,27795,5698416
13167,27796,5804619
13168,27797,5798058
13169,27798,5847752
13170,27799,5796728
13171,27800,5650599
13172,27801,5711698
13173,27802,5745076
13174,27803,5813481
13175,27804,5836066
13176,27805,5745105
